delivery_id,region,stove_model,quantity,distance_km,delivery_time_days,promised_time_days,on_time,vehicle_type,month,quarter,year,delay_days,is_delayed,revenue
DEL00247,Bungoma,Jikokoa,1,348.5,8.8,7.5,True,Van,4,2,2024,1.3000000000000007,True,3500
DEL00248,Machakos,SmartStove,2,56.2,1.7,1.5,True,Van,11,4,2026,0.19999999999999996,True,9000
DEL00249,Homa Bay,SmartStove,1,232.8,5.7,6.1,True,Van,2,1,2024,0.0,False,4500
DEL00250,Kiambu,SmartStove,2,22.6,0.4,0.4,True,Van,5,2,2025,0.0,False,9000
DEL00251,Makueni,MOTO,2,253.5,5.9,5.5,True,Van,4,2,2024,0.40000000000000036,True,5600
DEL00252,Nakuru,SmartStove,2,179.7,3.5,3.6,True,Van,8,3,2024,0.0,False,9000
DEL00253,Meru,KuniOx,2,256.9,4.4,4.0,False,Van,9,3,2024,0.40000000000000036,True,8400
DEL00254,Uasin Gishu,MOTO,2,338.1,6.1,5.6,True,Van,2,1,2025,0.5,True,5600
DEL00255,Kiambu,KuniOx,1,31.6,0.6,0.6,True,Van,7,3,2025,0.0,False,4200
DEL00256,Uasin Gishu,MOTO,2,283.6,5.8,5.8,True,Van,6,2,2024,0.0,False,5600
DEL00257,Homa Bay,MOTO,2,245.1,4.9,5.0,True,Van,7,3,2024,0.0,False,5600
DEL00258,Mombasa,Jikokoa,2,507.9,9.3,9.3,True,Van,1,1,2024,0.0,False,7000
DEL00259,Mombasa,SmartStove,2,479.1,8.1,7.4,False,Van,1,1,2025,0.6999999999999993,True,9000
DEL00260,Uasin Gishu,SmartStove,1,317.6,8.3,5.8,True,Van,12,4,2025,2.500000000000001,True,4500
DEL00261,Meru,SmartStove,2,234.7,4.8,5.1,True,Van,9,3,2024,0.0,False,9000
DEL00262,Nairobi,MOTO,1,18.9,0.4,0.3,True,Van,11,4,2024,0.10000000000000003,True,2800
DEL00263,Migori,EcoZoom,1,380.4,9.2,9.6,True,Van,9,3,2024,0.0,False,3900
DEL00264,Kisumu,EcoZoom,1,325.7,5.3,5.3,True,Van,8,3,2026,0.0,False,3900
DEL00265,Kitui,Jikokoa,2,124.7,2.7,2.7,True,Van,7,3,2026,0.0,False,7000
DEL00266,Kiambu,EcoZoom,10,39.2,0.9,0.8,True,Lorry,5,2,2024,0.09999999999999998,True,39000
DEL00267,Bungoma,MOTO,5,116.1,2.9,2.7,True,Van,12,4,2026,0.19999999999999973,True,14000
DEL00268,Kilifi,SmartStove,5,508.2,17.7,12.5,True,Van,12,4,2024,5.199999999999999,True,22500
DEL00269,Kiambu,KuniOx,1,48.6,1.3,1.2,True,Van,12,4,2024,0.10000000000000009,True,4200
DEL00270,Kiambu,SmartStove,10,19.3,0.5,0.6,True,Lorry,1,1,2024,0.0,False,45000
DEL00271,Makueni,KuniOx,10,243.6,4.6,4.6,True,Lorry,6,2,2026,0.0,False,42000
DEL00272,Kakamega,KuniOx,5,380.1,6.8,6.2,False,Van,6,2,2024,0.5999999999999996,True,21000
DEL00273,Kiambu,KuniOx,5,16.4,0.4,0.4,True,Van,8,3,2025,0.0,False,21000
DEL00274,Machakos,KuniOx,10,40.3,0.7,0.7,True,Lorry,1,1,2024,0.0,False,42000
DEL00275,Makueni,MOTO,5,201.8,5.5,5.3,True,Van,7,3,2024,0.20000000000000018,True,14000
DEL00276,Busia,MOTO,1,357.9,11.8,8.0,False,Van,12,4,2026,3.8000000000000007,True,2800
DEL00277,Bungoma,Jikokoa,1,150.3,3.2,3.4,True,Van,9,3,2025,0.0,False,3500
DEL00278,Kakamega,SmartStove,1,364.7,8.5,8.5,True,Van,10,4,2024,0.0,False,4500
DEL00279,Machakos,SmartStove,1,75.5,1.7,1.7,True,Van,7,3,2026,0.0,False,4500
DEL00280,Busia,EcoZoom,1,313.8,7.6,6.5,True,Van,4,2,2025,1.0999999999999996,True,3900
DEL00281,Meru,EcoZoom,20,208.8,4.0,4.0,True,Lorry,8,3,2025,0.0,False,78000
DEL00282,Nairobi,Jikokoa,1,9.0,0.2,0.2,True,Van,4,2,2025,0.0,False,3500
DEL00283,Uasin Gishu,MOTO,1,321.5,10.9,8.3,True,Van,12,4,2026,2.5999999999999996,True,2800
DEL00284,Kitui,MOTO,2,115.4,2.7,2.6,True,Van,7,3,2025,0.10000000000000009,True,5600
DEL00285,Makueni,EcoZoom,2,387.1,10.3,8.8,True,Van,12,4,2025,1.5,True,7800
DEL00286,Busia,KuniOx,20,357.1,10.2,9.3,True,Lorry,4,2,2025,0.8999999999999986,True,84000
DEL00287,Homa Bay,SmartStove,10,162.1,3.3,2.9,True,Lorry,5,2,2025,0.3999999999999999,True,45000
DEL00288,Kilifi,SmartStove,20,526.7,16.5,15.9,True,Lorry,12,4,2025,0.5999999999999996,True,90000
DEL00289,Kilifi,KuniOx,1,520.8,14.0,11.4,True,Van,3,1,2024,2.5999999999999996,True,4200
DEL00290,Homa Bay,Jikokoa,10,325.0,7.7,5.7,True,Lorry,4,2,2025,2.0,True,35000
DEL00291,Nairobi,KuniOx,2,23.4,0.5,0.5,True,Van,8,3,2025,0.0,False,8400
DEL00292,Kiambu,EcoZoom,10,44.3,0.8,0.8,False,Lorry,8,3,2026,0.0,False,39000
DEL00293,Kiambu,KuniOx,50,28.8,1.1,1.1,True,Truck,1,1,2025,0.0,False,210000
DEL00294,Uasin Gishu,Jikokoa,2,335.5,9.0,7.0,True,Van,3,1,2025,2.0,True,7000
DEL00295,Kilifi,EcoZoom,10,482.5,12.8,9.4,True,Lorry,11,4,2025,3.4000000000000004,True,39000
DEL00296,Mombasa,KuniOx,50,470.9,14.5,13.8,True,Truck,1,1,2026,0.6999999999999993,True,210000
DEL00297,Uasin Gishu,SmartStove,2,306.7,7.9,7.7,True,Van,8,3,2024,0.20000000000000018,True,9000
DEL00298,Kiambu,KuniOx,5,47.9,1.3,1.1,True,Van,3,1,2024,0.19999999999999996,True,21000
DEL00299,Kakamega,EcoZoom,1,394.0,8.7,8.7,True,Van,2,1,2025,0.0,False,3900
DEL00300,Kilifi,EcoZoom,5,481.2,9.8,8.1,True,Van,4,2,2024,1.700000000000001,True,19500
DEL00301,Uasin Gishu,MOTO,5,336.3,9.7,9.6,True,Van,12,4,2025,0.09999999999999964,True,14000
DEL00302,Uasin Gishu,EcoZoom,1,297.5,6.5,5.0,True,Van,4,2,2024,1.5,True,3900
DEL00303,Meru,EcoZoom,2,215.3,4.6,4.1,True,Van,5,2,2024,0.5,True,7800
DEL00304,Nairobi,SmartStove,50,5.5,0.2,0.2,True,Truck,9,3,2026,0.0,False,225000
DEL00305,Kilifi,MOTO,2,499.8,14.9,12.1,True,Van,5,2,2025,2.8000000000000007,True,5600
DEL00306,Meru,SmartStove,10,234.3,6.6,6.0,True,Lorry,10,4,2026,0.5999999999999996,True,45000
DEL00307,Kisumu,Jikokoa,50,341.6,12.6,12.6,True,Truck,8,3,2024,0.0,False,175000
DEL00308,Kisumu,MOTO,1,340.1,8.0,6.7,True,Van,11,4,2026,1.2999999999999998,True,2800
DEL00309,Nairobi,SmartStove,2,10.6,0.3,0.3,True,Van,2,1,2025,0.0,False,9000
DEL00310,Kiambu,EcoZoom,1,28.8,0.6,0.6,True,Van,7,3,2024,0.0,False,3900
DEL00311,Migori,EcoZoom,2,256.7,6.2,6.1,True,Van,9,3,2025,0.10000000000000053,True,7800
DEL00312,Homa Bay,MOTO,1,165.3,5.3,3.9,True,Van,12,4,2024,1.4,True,2800
DEL00313,Migori,KuniOx,10,386.4,7.8,7.2,True,Lorry,6,2,2025,0.5999999999999996,True,42000
DEL00314,Uasin Gishu,EcoZoom,1,318.1,10.6,7.8,True,Van,11,4,2024,2.8,True,3900
DEL00315,Kilifi,EcoZoom,2,519.8,10.3,10.4,True,Van,7,3,2024,0.0,False,7800
DEL00316,Kilifi,KuniOx,1,511.2,10.6,9.9,True,Van,7,3,2024,0.6999999999999993,True,4200
DEL00317,Kakamega,KuniOx,10,403.5,9.3,8.9,True,Lorry,10,4,2025,0.40000000000000036,True,42000
DEL00318,Homa Bay,KuniOx,2,322.7,6.3,6.5,True,Van,10,4,2024,0.0,False,8400
DEL00319,Kilifi,SmartStove,2,491.9,13.3,12.2,True,Van,11,4,2025,1.1000000000000014,True,9000
DEL00320,Bungoma,Jikokoa,2,373.5,6.2,6.1,True,Van,2,1,2024,0.10000000000000053,True,7000
DEL00321,Migori,KuniOx,1,243.4,5.6,5.8,True,Van,6,2,2025,0.0,False,4200
DEL00322,Kilifi,SmartStove,1,527.0,13.0,11.5,True,Van,11,4,2025,1.5,True,4500
DEL00323,Machakos,SmartStove,5,65.3,1.8,1.6,True,Van,5,2,2025,0.19999999999999996,True,22500
DEL00324,Uasin Gishu,SmartStove,2,296.5,7.1,7.3,True,Van,7,3,2025,0.0,False,9000
DEL00325,Meru,MOTO,1,236.1,5.4,5.7,True,Van,6,2,2025,0.0,False,2800
DEL00326,Machakos,EcoZoom,1,68.5,1.4,1.3,True,Van,12,4,2024,0.09999999999999987,True,3900
DEL00327,Bungoma,Jikokoa,20,395.2,7.9,8.4,True,Lorry,7,3,2026,0.0,False,70000
DEL00328,Machakos,Jikokoa,1,58.1,1.0,0.9,True,Van,9,3,2025,0.09999999999999998,True,3500
DEL00329,Nakuru,Jikokoa,1,147.1,2.7,2.5,True,Van,7,3,2024,0.20000000000000018,True,3500
DEL00330,Kilifi,SmartStove,10,495.8,14.0,9.7,True,Lorry,11,4,2025,4.300000000000001,True,45000
DEL00331,Homa Bay,SmartStove,1,120.2,3.0,3.1,True,Van,9,3,2024,0.0,False,4500
DEL00332,Uasin Gishu,KuniOx,20,304.3,6.8,7.3,True,Lorry,9,3,2026,0.0,False,84000
DEL00333,Migori,EcoZoom,1,256.5,6.2,5.8,True,Van,9,3,2025,0.40000000000000036,True,3900
DEL00334,Busia,MOTO,2,378.6,12.1,9.3,True,Van,12,4,2026,2.799999999999999,True,5600
DEL00335,Kitui,Jikokoa,10,367.3,9.4,8.9,True,Lorry,2,1,2025,0.5,True,35000
DEL00336,Mombasa,EcoZoom,10,464.8,10.3,10.8,True,Lorry,8,3,2025,0.0,False,39000
DEL00337,Bungoma,KuniOx,1,153.4,3.2,2.9,True,Van,1,1,2025,0.30000000000000027,True,4200
DEL00338,Kakamega,SmartStove,10,413.8,11.4,10.3,False,Lorry,2,1,2025,1.0999999999999996,True,45000
DEL00339,Uasin Gishu,EcoZoom,1,317.9,7.9,7.1,True,Van,5,2,2024,0.8000000000000007,True,3900
DEL00340,Kisumu,KuniOx,1,307.5,8.0,8.7,True,Van,9,3,2025,0.0,False,4200
DEL00341,Mombasa,Jikokoa,1,473.2,9.0,8.8,True,Van,10,4,2026,0.1999999999999993,True,3500
DEL00342,Makueni,KuniOx,1,109.5,2.5,2.7,True,Van,6,2,2025,0.0,False,4200
DEL00343,Meru,Jikokoa,1,256.2,6.2,6.7,True,Van,9,3,2026,0.0,False,3500
DEL00344,Mombasa,MOTO,1,478.0,12.3,10.3,True,Van,4,2,2025,2.0,True,2800
DEL00345,Kitui,SmartStove,20,147.2,3.7,3.4,True,Lorry,6,2,2024,0.30000000000000027,True,90000
DEL00346,Meru,MOTO,20,215.6,7.4,6.9,True,Lorry,12,4,2025,0.5,True,56000
DEL00347,Makueni,KuniOx,1,278.1,5.7,5.3,True,Van,2,1,2025,0.40000000000000036,True,4200
DEL00348,Mombasa,Jikokoa,1,475.1,10.3,10.5,True,Van,6,2,2025,0.0,False,3500
DEL00349,Bungoma,MOTO,10,306.9,7.3,5.8,True,Lorry,3,1,2026,1.5,True,28000
DEL00350,Kisumu,Jikokoa,20,343.9,9.0,8.9,True,Lorry,9,3,2024,0.09999999999999964,True,70000
DEL00351,Kakamega,KuniOx,1,366.4,6.4,6.9,True,Van,9,3,2025,0.0,False,4200
DEL00352,Makueni,EcoZoom,5,276.4,5.9,5.6,True,Van,11,4,2024,0.3000000000000007,True,19500
DEL00353,Kitui,EcoZoom,2,253.7,7.3,6.3,True,Van,12,4,2024,1.0,True,7800
DEL00354,Busia,EcoZoom,2,118.5,2.4,2.2,True,Van,5,2,2024,0.19999999999999973,True,7800
DEL00355,Nakuru,Jikokoa,50,150.7,3.7,3.9,True,Truck,6,2,2024,0.0,False,175000
DEL00356,Kakamega,MOTO,5,398.4,8.4,9.1,True,Van,6,2,2024,0.0,False,14000
DEL00357,Kisumu,SmartStove,2,347.3,9.3,6.9,False,Van,5,2,2025,2.4000000000000004,True,9000
DEL00358,Homa Bay,EcoZoom,1,391.6,7.7,7.6,True,Van,7,3,2026,0.10000000000000053,True,3900
DEL00359,Migori,KuniOx,1,201.2,5.3,4.1,True,Van,12,4,2026,1.2000000000000002,True,4200
DEL00360,Nairobi,KuniOx,5,16.8,0.5,0.4,True,Van,12,4,2024,0.09999999999999998,True,21000
DEL00361,Homa Bay,Jikokoa,2,390.0,6.9,6.8,True,Van,7,3,2025,0.10000000000000053,True,7000
DEL00362,Kakamega,EcoZoom,2,351.2,7.8,5.6,True,Van,12,4,2026,2.2,True,7800
DEL00363,Busia,EcoZoom,2,123.0,2.6,2.6,True,Van,9,3,2025,0.0,False,7800
DEL00364,Homa Bay,KuniOx,1,185.9,5.7,4.3,True,Van,11,4,2026,1.4000000000000004,True,4200
DEL00365,Machakos,SmartStove,20,62.8,1.7,1.6,True,Lorry,8,3,2026,0.09999999999999987,True,90000
DEL00366,Kiambu,SmartStove,2,24.0,0.7,0.6,True,Van,5,2,2026,0.09999999999999998,True,9000
DEL00367,Mombasa,SmartStove,5,494.0,14.3,13.1,True,Van,11,4,2025,1.200000000000001,True,22500
DEL00368,Kilifi,SmartStove,1,545.8,13.5,13.3,True,Van,9,3,2025,0.1999999999999993,True,4500
DEL00369,Makueni,EcoZoom,5,216.2,5.6,4.4,True,Van,11,4,2025,1.1999999999999993,True,19500
DEL00370,Mombasa,EcoZoom,50,511.2,21.6,16.8,True,Truck,11,4,2026,4.800000000000001,True,195000
DEL00371,Machakos,KuniOx,1,41.6,1.2,0.9,True,Van,12,4,2024,0.29999999999999993,True,4200
DEL00372,Nairobi,EcoZoom,2,23.2,0.5,0.5,True,Van,6,2,2024,0.0,False,7800
DEL00373,Makueni,KuniOx,1,223.4,4.8,5.2,True,Van,7,3,2024,0.0,False,4200
DEL00374,Kilifi,MOTO,10,482.1,11.8,12.4,True,Lorry,7,3,2026,0.0,False,28000
DEL00375,Bungoma,KuniOx,20,266.4,8.1,7.3,False,Lorry,7,3,2026,0.7999999999999998,True,84000
DEL00376,Nakuru,MOTO,1,156.4,3.8,3.1,True,Van,5,2,2024,0.6999999999999997,True,2800
DEL00377,Kiambu,Jikokoa,5,27.8,0.6,0.6,True,Van,9,3,2025,0.0,False,17500
DEL00378,Machakos,EcoZoom,10,55.0,1.3,1.3,True,Lorry,1,1,2025,0.0,False,39000
DEL00379,Nairobi,SmartStove,2,9.8,0.2,0.2,True,Van,4,2,2025,0.0,False,9000
DEL00380,Kiambu,KuniOx,2,43.7,0.9,0.8,True,Van,8,3,2024,0.09999999999999998,True,8400
DEL00381,Migori,MOTO,2,257.4,5.1,5.5,True,Van,7,3,2024,0.0,False,5600
DEL00382,Kilifi,EcoZoom,1,542.5,11.2,11.0,True,Van,2,1,2024,0.1999999999999993,True,3900
DEL00383,Kiambu,MOTO,5,26.2,0.5,0.4,True,Van,1,1,2025,0.09999999999999998,True,14000
DEL00384,Kisumu,SmartStove,2,336.4,7.3,7.2,True,Van,10,4,2025,0.09999999999999964,True,9000
DEL00385,Bungoma,MOTO,2,188.4,4.5,4.4,True,Van,9,3,2025,0.09999999999999964,True,5600
DEL00386,Busia,Jikokoa,5,146.2,2.8,2.8,True,Van,1,1,2026,0.0,False,17500
DEL00387,Machakos,MOTO,1,74.3,1.7,1.8,True,Van,2,1,2026,0.0,False,2800
DEL00388,Uasin Gishu,KuniOx,1,306.0,6.5,6.7,True,Van,8,3,2024,0.0,False,4200
DEL00389,Meru,MOTO,1,247.6,7.6,6.0,True,Van,5,2,2025,1.5999999999999996,True,2800
DEL00390,Kakamega,EcoZoom,10,353.8,9.9,10.5,True,Lorry,1,1,2025,0.0,False,39000
DEL00391,Migori,KuniOx,1,133.2,2.8,2.7,True,Van,1,1,2025,0.09999999999999964,True,4200
DEL00392,Kilifi,SmartStove,10,545.5,14.4,15.6,True,Lorry,10,4,2026,0.0,False,45000
DEL00393,Kakamega,KuniOx,1,415.2,10.9,8.7,True,Van,4,2,2025,2.200000000000001,True,4200
DEL00394,Kiambu,KuniOx,2,33.0,0.6,0.6,True,Van,9,3,2026,0.0,False,8400
DEL00395,Makueni,KuniOx,5,228.3,5.7,4.5,True,Van,11,4,2024,1.2000000000000002,True,21000
DEL00396,Makueni,KuniOx,2,253.0,6.5,7.0,True,Van,2,1,2025,0.0,False,8400
DEL00397,Kitui,KuniOx,10,182.2,5.5,4.3,True,Lorry,12,4,2024,1.2000000000000002,True,42000
DEL00398,Nakuru,SmartStove,1,142.8,2.9,3.0,True,Van,10,4,2025,0.0,False,4500
DEL00399,Migori,EcoZoom,1,101.4,2.7,2.1,True,Van,11,4,2025,0.6000000000000001,True,3900
DEL00400,Nairobi,MOTO,2,16.2,0.3,0.3,True,Van,1,1,2026,0.0,False,5600
DEL00401,Kitui,EcoZoom,5,252.6,5.2,5.0,True,Van,9,3,2025,0.20000000000000018,True,19500
DEL00402,Machakos,SmartStove,1,43.3,1.2,0.9,False,Van,11,4,2025,0.29999999999999993,True,4500
DEL00403,Nakuru,Jikokoa,1,170.2,4.7,3.9,True,Van,4,2,2025,0.8000000000000003,True,3500
DEL00404,Kiambu,MOTO,2,36.1,1.0,0.9,True,Van,12,4,2026,0.09999999999999998,True,5600
DEL00405,Meru,EcoZoom,1,208.1,4.3,4.1,True,Van,2,1,2026,0.20000000000000018,True,3900
DEL00406,Kiambu,Jikokoa,2,31.1,0.6,0.5,False,Van,5,2,2024,0.09999999999999998,True,7000
DEL00407,Makueni,Jikokoa,1,193.0,4.1,3.6,True,Van,12,4,2024,0.49999999999999956,True,3500
DEL00408,Kilifi,SmartStove,1,484.7,15.0,11.9,True,Van,5,2,2025,3.0999999999999996,True,4500
DEL00409,Kitui,SmartStove,2,223.0,3.8,3.6,True,Van,2,1,2026,0.19999999999999973,True,9000
DEL00410,Machakos,KuniOx,5,65.1,1.5,1.4,True,Van,3,1,2026,0.10000000000000009,True,21000
DEL00411,Busia,SmartStove,5,186.3,3.3,3.5,True,Van,7,3,2025,0.0,False,22500
DEL00412,Makueni,MOTO,5,388.6,8.4,8.2,True,Van,1,1,2026,0.20000000000000107,True,14000
DEL00413,Migori,SmartStove,10,327.3,10.8,8.5,True,Lorry,5,2,2026,2.3000000000000007,True,45000
DEL00414,Kiambu,MOTO,1,19.7,0.4,0.4,True,Van,6,2,2025,0.0,False,2800
DEL00415,Bungoma,MOTO,2,263.9,5.2,5.3,True,Van,1,1,2025,0.0,False,5600
DEL00416,Homa Bay,KuniOx,1,259.6,4.3,4.5,True,Van,10,4,2024,0.0,False,4200
DEL00417,Kisumu,SmartStove,10,337.7,7.5,7.2,True,Lorry,6,2,2024,0.2999999999999998,True,45000
DEL00418,Bungoma,KuniOx,50,329.1,15.2,10.1,True,Truck,11,4,2025,5.1,True,210000
DEL00419,Meru,Jikokoa,2,209.6,4.2,4.3,True,Van,8,3,2025,0.0,False,7000
DEL00420,Busia,EcoZoom,1,179.2,4.1,4.5,True,Van,2,1,2025,0.0,False,3900
DEL00421,Uasin Gishu,Jikokoa,10,324.3,9.9,9.1,True,Lorry,5,2,2024,0.8000000000000007,True,35000
DEL00422,Bungoma,EcoZoom,20,312.0,7.8,6.6,False,Lorry,4,2,2026,1.2000000000000002,True,78000
DEL00423,Meru,EcoZoom,10,211.7,6.4,4.5,True,Lorry,11,4,2025,1.9000000000000004,True,39000
DEL00424,Bungoma,KuniOx,2,273.9,6.2,5.7,True,Van,11,4,2025,0.5,True,8400
DEL00425,Makueni,SmartStove,2,145.2,4.1,3.2,True,Van,11,4,2026,0.8999999999999995,True,9000
DEL00426,Machakos,Jikokoa,1,61.7,1.5,1.4,True,Van,5,2,2025,0.10000000000000009,True,3500
DEL00427,Kitui,Jikokoa,1,358.2,5.9,6.4,True,Van,10,4,2024,0.0,False,3500
DEL00428,Busia,KuniOx,10,281.2,8.0,8.2,True,Lorry,1,1,2026,0.0,False,42000
DEL00429,Kakamega,MOTO,1,389.0,7.5,6.8,False,Van,1,1,2025,0.7000000000000002,True,2800
DEL00430,Kilifi,KuniOx,10,536.9,15.0,16.0,True,Lorry,7,3,2025,0.0,False,42000
DEL00431,Kiambu,SmartStove,1,44.8,1.1,1.1,True,Van,4,2,2025,0.0,False,4500
DEL00432,Uasin Gishu,KuniOx,2,310.3,6.9,7.0,True,Van,2,1,2024,0.0,False,8400
DEL00433,Kitui,SmartStove,2,118.4,3.1,2.9,True,Van,6,2,2025,0.20000000000000018,True,9000
DEL00434,Meru,EcoZoom,10,211.3,5.4,5.6,True,Lorry,7,3,2025,0.0,False,39000
DEL00435,Machakos,SmartStove,2,61.7,1.7,1.6,True,Van,4,2,2025,0.09999999999999987,True,9000
DEL00436,Kakamega,Jikokoa,50,407.7,15.2,16.2,True,Truck,8,3,2024,0.0,False,175000
DEL00437,Meru,KuniOx,1,237.5,4.3,4.6,True,Van,6,2,2025,0.0,False,4200
DEL00438,Makueni,EcoZoom,1,211.9,5.4,4.0,True,Van,11,4,2025,1.4000000000000004,True,3900
DEL00439,Kiambu,MOTO,5,45.9,1.1,1.0,True,Van,1,1,2025,0.10000000000000009,True,14000
DEL00440,Kiambu,KuniOx,5,17.6,0.4,0.4,True,Van,9,3,2024,0.0,False,21000
DEL00441,Mombasa,KuniOx,1,472.6,14.2,11.3,True,Van,4,2,2025,2.8999999999999986,True,4200
DEL00442,Migori,KuniOx,5,224.3,4.6,4.4,True,Van,1,1,2024,0.1999999999999993,True,21000
DEL00443,Busia,MOTO,2,183.8,3.1,2.9,True,Van,6,2,2026,0.20000000000000018,True,5600
DEL00444,Migori,SmartStove,2,262.7,4.7,4.2,False,Van,10,4,2025,0.5,True,9000
DEL00445,Kitui,SmartStove,5,151.4,3.0,3.1,True,Van,9,3,2025,0.0,False,22500
DEL00446,Kisumu,Jikokoa,10,340.2,9.7,9.7,True,Lorry,6,2,2025,0.0,False,35000
DEL00447,Meru,SmartStove,2,248.2,4.9,4.4,True,Van,12,4,2024,0.5,True,9000
DEL00448,Machakos,MOTO,5,64.1,1.2,1.1,True,Van,8,3,2025,0.09999999999999987,True,14000
DEL00449,Kilifi,SmartStove,1,513.7,11.3,11.6,True,Van,7,3,2026,0.0,False,4500
DEL00450,Bungoma,KuniOx,1,224.0,5.6,5.2,True,Van,1,1,2024,0.39999999999999947,True,4200
DEL00451,Kakamega,Jikokoa,1,397.6,10.7,8.6,True,Van,12,4,2025,2.0999999999999996,True,3500
DEL00452,Kiambu,KuniOx,1,23.1,0.5,0.4,False,Van,8,3,2025,0.09999999999999998,True,4200
DEL00453,Machakos,Jikokoa,2,55.5,1.6,1.2,True,Van,11,4,2025,0.40000000000000013,True,7000
DEL00454,Busia,Jikokoa,1,166.3,4.5,3.7,False,Van,3,1,2024,0.7999999999999998,True,3500
DEL00455,Machakos,EcoZoom,2,49.8,1.3,1.1,True,Van,4,2,2025,0.19999999999999996,True,7800
DEL00456,Nakuru,Jikokoa,50,125.7,4.7,4.3,True,Truck,10,4,2025,0.40000000000000036,True,175000
DEL00457,Meru,Jikokoa,10,204.7,5.7,6.1,True,Lorry,7,3,2024,0.0,False,35000
DEL00458,Kilifi,EcoZoom,1,548.8,13.9,13.9,True,Van,1,1,2026,0.0,False,3900
DEL00459,Mombasa,Jikokoa,10,498.2,15.8,11.7,True,Lorry,12,4,2025,4.100000000000001,True,35000
DEL00460,Kiambu,KuniOx,10,24.1,0.4,0.5,True,Lorry,2,1,2026,0.0,False,42000
DEL00461,Kisumu,Jikokoa,2,346.3,6.8,6.3,True,Van,5,2,2025,0.5,True,7000
DEL00462,Machakos,MOTO,1,50.9,1.1,0.9,True,Van,12,4,2026,0.20000000000000007,True,2800
DEL00463,Kitui,MOTO,1,292.8,9.0,6.7,True,Van,4,2,2024,2.3,True,2800
DEL00464,Mombasa,Jikokoa,5,466.9,10.5,11.4,True,Van,9,3,2025,0.0,False,17500
DEL00465,Nairobi,EcoZoom,50,10.3,0.4,0.4,True,Truck,4,2,2025,0.0,False,195000
DEL00466,Kitui,Jikokoa,1,305.4,7.4,6.7,False,Van,6,2,2025,0.7000000000000002,True,3500
DEL00467,Kiambu,Jikokoa,10,21.0,0.4,0.4,True,Lorry,2,1,2025,0.0,False,35000
DEL00468,Busia,SmartStove,5,265.3,5.7,4.6,True,Van,11,4,2024,1.1000000000000005,True,22500
DEL00469,Nakuru,KuniOx,2,176.6,3.7,3.7,True,Van,7,3,2024,0.0,False,8400
DEL00470,Kitui,MOTO,1,140.2,3.9,3.4,True,Van,11,4,2026,0.5,True,2800
DEL00471,Uasin Gishu,EcoZoom,5,300.1,7.8,6.0,True,Van,11,4,2024,1.7999999999999998,True,19500
DEL00472,Nairobi,KuniOx,5,7.8,0.2,0.1,True,Van,3,1,2024,0.1,True,21000
DEL00473,Kilifi,SmartStove,2,516.8,15.0,12.9,True,Van,5,2,2025,2.0999999999999996,True,9000
DEL00474,Kisumu,KuniOx,10,343.8,9.9,8.2,True,Lorry,4,2,2026,1.700000000000001,True,42000
DEL00475,Uasin Gishu,Jikokoa,2,329.0,8.6,7.5,True,Van,11,4,2025,1.0999999999999996,True,7000
DEL00476,Meru,EcoZoom,2,219.8,4.5,3.3,True,Van,5,2,2025,1.2000000000000002,True,7800
DEL00477,Homa Bay,SmartStove,2,137.4,3.8,3.6,True,Van,3,1,2025,0.19999999999999973,True,9000
DEL00478,Kiambu,KuniOx,2,36.2,0.6,0.7,True,Van,8,3,2026,0.0,False,8400
DEL00479,Kisumu,SmartStove,2,327.7,8.6,9.0,True,Van,6,2,2024,0.0,False,9000
DEL00480,Machakos,KuniOx,10,52.7,1.0,1.0,True,Lorry,6,2,2025,0.0,False,42000
DEL00481,Kisumu,KuniOx,1,326.9,8.0,6.5,True,Van,3,1,2024,1.5,True,4200
DEL00482,Nakuru,EcoZoom,1,160.2,3.5,3.4,True,Van,8,3,2026,0.10000000000000009,True,3900
DEL00483,Mombasa,SmartStove,50,508.3,18.1,19.0,True,Truck,10,4,2024,0.0,False,225000
DEL00484,Homa Bay,MOTO,1,192.6,3.5,3.6,True,Van,8,3,2024,0.0,False,2800
DEL00485,Makueni,EcoZoom,2,306.7,7.7,7.1,True,Van,2,1,2025,0.6000000000000005,True,7800
DEL00486,Uasin Gishu,Jikokoa,10,299.8,8.6,8.1,True,Lorry,7,3,2025,0.5,True,35000
DEL00487,Kitui,MOTO,1,386.9,8.6,7.8,True,Van,4,2,2025,0.7999999999999998,True,2800
DEL00488,Machakos,SmartStove,1,74.7,1.9,1.9,True,Van,6,2,2026,0.0,False,4500
DEL00489,Kakamega,SmartStove,2,414.6,9.5,8.4,True,Van,5,2,2025,1.0999999999999996,True,9000
DEL00490,Machakos,SmartStove,2,64.9,1.4,1.1,True,Van,4,2,2025,0.2999999999999998,True,9000
DEL00491,Nairobi,EcoZoom,2,21.9,0.6,0.4,True,Van,12,4,2025,0.19999999999999996,True,7800
DEL00492,Kisumu,MOTO,20,357.9,8.8,8.2,True,Lorry,2,1,2024,0.6000000000000014,True,56000
DEL00493,Kiambu,SmartStove,5,26.5,0.8,0.7,True,Van,3,1,2024,0.10000000000000009,True,22500
DEL00494,Kisumu,SmartStove,2,320.9,7.5,7.1,True,Van,9,3,2024,0.40000000000000036,True,9000
DEL00495,Meru,SmartStove,50,206.1,6.9,7.4,True,Truck,9,3,2026,0.0,False,225000
